parameter,time,x1,x2
0.04166700,25.98662200,0.68037779,0.00392794
0.04166700,26.08695700,0.68703340,-0.06641568
0.04166700,26.18729100,0.67067343,-0.12774217
0.04166700,26.28762500,0.65840493,-0.19795235
0.04166700,26.38796000,0.64793494,-0.26394483
0.04166700,26.48829400,0.59438097,-0.32145223
0.04166700,26.58862900,0.56034640,-0.38495698
0.04166700,26.68896300,0.51906454,-0.44722139
0.04166700,26.78929800,0.48279329,-0.48531378
0.04166700,26.88963200,0.40934222,-0.53461984
0.04166700,26.98996700,0.38059877,-0.57819974
0.04166700,27.09030100,0.31294999,-0.60912549
0.04166700,27.19063500,0.22641872,-0.65453279
0.04166700,27.29097000,0.16406119,-0.67536410
0.04166700,27.39130400,0.11267845,-0.66273483
0.04166700,27.49163900,0.04384770,-0.67751118
0.04166700,27.59197300,-0.03239217,-0.69091540
0.04166700,27.69230800,-0.12121111,-0.67109790
0.04166700,27.79264200,-0.18748810,-0.66664779
0.04166700,27.89297700,-0.23286246,-0.62111266
0.04166700,27.99331100,-0.29970592,-0.59142960
0.04166700,28.09364500,-0.37916795,-0.57350840
0.04166700,28.19398000,-0.43508530,-0.53086531
0.04166700,28.29431400,-0.45912506,-0.50330661
0.04166700,28.39464900,-0.53864578,-0.43634078
0.04166700,28.49498300,-0.56681628,-0.39797165
0.04166700,28.59531800,-0.58825417,-0.31561115
0.04166700,28.69565200,-0.63600143,-0.26349571
0.04166700,28.79598700,-0.65776858,-0.20233140
0.04166700,28.89632100,-0.68479477,-0.12179389
0.04166700,28.99665600,-0.68635210,-0.06294895
0.04166700,29.09699000,-0.68675440,0.01510746
0.04166700,29.19732400,-0.67431426,0.08246969
0.04166700,29.29765900,-0.66832324,0.16706388
0.04166700,29.39799300,-0.64804760,0.22959746
0.04166700,29.49832800,-0.62269774,0.28584431
0.04166700,29.59866200,-0.57433912,0.36546097
0.04166700,29.69899700,-0.52872104,0.40995323
0.04166700,29.79933100,-0.49413274,0.47924083
0.04166700,29.89966600,-0.43808828,0.53211846
0.04166700,30.00000000,-0.38520850,0.55382951
0.08333300,0.00000000,0.02928273,0.71583214
0.08333300,0.10033400,0.09868573,0.70669949
0.08333300,0.20066900,0.17899292,0.69381694
0.08333300,0.30100300,0.24942849,0.69529786
0.08333300,0.40133800,0.31128390,0.65704681
0.08333300,0.50167200,0.36480638,0.59462242
0.08333300,0.60200700,0.42473469,0.56780659
0.08333300,0.70234100,0.48143441,0.52452985
0.08333300,0.80267600,0.55350869,0.46916327
0.08333300,0.90301000,0.58366225,0.38811699
0.08333300,1.00334400,0.63755247,0.35498794
0.08333300,1.10367900,0.65462353,0.27157639
0.08333300,1.20401300,0.70403171,0.19720912
0.08333300,1.30434800,0.72137876,0.11938058
0.08333300,1.40468200,0.72522337,0.06624969
0.08333300,1.50501700,0.71029030,-0.00912161
0.08333300,1.60535100,0.72093992,-0.10799829
0.08333300,1.70568600,0.70081473,-0.16873829
0.08333300,1.80602000,0.67977192,-0.24230522
0.08333300,1.90635500,0.64740337,-0.31323683
0.08333300,2.00668900,0.61735803,-0.38648820
0.08333300,2.10702300,0.55509227,-0.44375104
0.08333300,2.20735800,0.50353717,-0.50887271
0.08333300,2.30769200,0.44989609,-0.53210902
0.08333300,2.40802700,0.40414558,-0.60816495
0.08333300,2.50836100,0.34022327,-0.64292756
0.08333300,2.60869600,0.26365939,-0.66490308
0.08333300,2.70903000,0.19978271,-0.69968214
0.08333300,2.80936500,0.11120614,-0.71595123
0.08333300,2.90969900,0.06097846,-0.71353963
0.08333300,3.01003300,-0.02213557,-0.71492282
0.08333300,3.11036800,-0.11553761,-0.70358091
0.08333300,3.21070200,-0.16960793,-0.70613883
0.08333300,3.31103700,-0.23371138,-0.67686292
0.08333300,3.41137100,-0.30750738,-0.65201849
0.08333300,3.51170600,-0.38056298,-0.60458584
0.08333300,3.61204000,-0.45335569,-0.57140788
0.08333300,3.71237500,-0.51043355,-0.50384134
0.08333300,3.81270900,-0.56394138,-0.43615921
0.08333300,3.91304300,-0.58240735,-0.37955859
0.08333300,4.01337800,-0.61388468,-0.32889136
0.08333300,4.11371200,-0.68746456,-0.27127455
0.08333300,4.21404700,-0.67708707,-0.18656579
0.08333300,4.31438100,-0.71037820,-0.11454802
0.08333300,4.41471600,-0.70364609,-0.05059498
0.08333300,4.51505000,-0.70513548,0.02618923
0.08333300,4.61538500,-0.71806133,0.10589496
0.08333300,4.71571900,-0.70619809,0.19523442
0.08333300,4.81605400,-0.67290606,0.25162748
0.08333300,4.91638800,-0.63352908,0.30737059
0.08333300,5.01672200,-0.59373420,0.38219515
0.08333300,5.11705700,-0.55555955,0.45360706
0.08333300,5.21739100,-0.51347819,0.52587347
0.08333300,5.31772600,-0.46727710,0.57348977
0.08333300,5.41806000,-0.39814557,0.59872470
0.08333300,5.51839500,-0.32697620,0.62574083
0.08333300,5.61872900,-0.26187831,0.68043197
0.08333300,5.71906400,-0.18029059,0.69017233
0.08333300,5.81939800,-0.11697497,0.69831723
0.08333300,5.91973200,-0.05546141,0.70941761
0.08333300,6.02006700,0.02657472,0.70392634
0.08333300,6.12040100,0.10544161,0.71244376
0.08333300,6.22073600,0.19767837,0.70283325
0.08333300,6.32107000,0.25469782,0.69380540
0.08333300,6.42140500,0.32860382,0.62413587
0.08333300,6.52173900,0.39824031,0.60791654
0.08333300,6.62207400,0.45087065,0.56451128
0.08333300,6.72240800,0.51167685,0.49700513
0.08333300,6.82274200,0.57628765,0.44535408
0.08333300,6.92307700,0.60338600,0.39191475
0.08333300,7.02341100,0.63528935,0.32026425
0.08333300,7.12374600,0.66691092,0.25613202
0.08333300,7.22408000,0.69459067,0.17033188
0.08333300,7.32441500,0.71371689,0.09610238
0.08333300,7.42474900,0.72181137,0.04299201
0.08333300,7.52508400,0.72777409,-0.06499805
0.08333300,7.62541800,0.71105001,-0.11422619
0.08333300,7.72575300,0.69077511,-0.17824591
0.08333300,7.82608700,0.66801184,-0.25411197
0.08333300,7.92642100,0.64848421,-0.32361985
0.08333300,8.02675600,0.60534379,-0.39149875
0.08333300,8.12709000,0.56356398,-0.45946143
0.08333300,8.22742500,0.50384013,-0.50530878
0.08333300,8.32775900,0.43872324,-0.57964908
0.08333300,8.42809400,0.38985290,-0.59161873
0.08333300,8.52842800,0.33072068,-0.64925579
0.08333300,8.62876300,0.26504989,-0.67372176
0.08333300,8.72909700,0.19047724,-0.68670358
0.08333300,8.82943100,0.09238566,-0.71968683
0.08333300,8.92976600,0.03799575,-0.71961567
0.08333300,9.03010000,-0.03654773,-0.71569074
0.08333300,9.13043500,-0.13787267,-0.72041142
0.08333300,9.23076900,-0.21517874,-0.70202756
0.08333300,9.33110400,-0.29611094,-0.68157224
0.08333300,9.43143800,-0.35405688,-0.64001073
0.08333300,9.53177300,-0.39591108,-0.61186666
0.08333300,9.63210700,-0.45442329,-0.54554954
0.08333300,9.73244100,-0.50859457,-0.50900366
0.08333300,9.83277600,-0.56307335,-0.43868045
0.08333300,9.93311000,-0.60314417,-0.39349435
0.08333300,10.03344500,-0.65174695,-0.31423175
0.08333300,10.13377900,-0.69003851,-0.26469283
0.08333300,10.23411400,-0.70627908,-0.17394328
0.08333300,10.33444800,-0.70696717,-0.11875724
0.08333300,10.43478300,-0.71538792,-0.01208927
0.08333300,10.53511700,-0.71429751,0.04520425
0.08333300,10.63545200,-0.73187765,0.12459436
0.08333300,10.73578600,-0.68601247,0.19174985
0.08333300,10.83612000,-0.68556605,0.25498013
0.08333300,10.93645500,-0.63860818,0.33756809
0.08333300,11.03678900,-0.61516279,0.40076479
0.08333300,11.13712400,-0.55578264,0.47536499
0.08333300,11.23745800,-0.50100350,0.50880963
0.08333300,11.33779300,-0.45684984,0.56343453
0.08333300,11.43812700,-0.37086942,0.62441771
0.08333300,11.53846200,-0.31942405,0.65461832
0.08333300,11.63879600,-0.26475236,0.67519005
0.08333300,11.73913000,-0.18730741,0.69540683
0.08333300,11.83946500,-0.10445517,0.71092781
0.08333300,11.93979900,-0.00687780,0.71433132
0.08333300,12.04013400,0.06059661,0.71943611
0.08333300,12.14046800,0.11497244,0.72843822
0.08333300,12.24080300,0.20352999,0.70529235
0.08333300,12.34113700,0.26009157,0.66438377
0.08333300,12.44147200,0.35681722,0.63552755
0.08333300,12.54180600,0.42079747,0.59854130
0.08333300,12.64214000,0.47178477,0.54129758
0.08333300,12.74247500,0.52256843,0.49511742
0.08333300,12.84280900,0.57599998,0.43616440
0.08333300,12.94314400,0.60260877,0.37711134
0.08333300,13.04347800,0.65432465,0.31465896
0.08333300,13.14381300,0.67272853,0.23941721
0.08333300,13.24414700,0.69642456,0.17309531
0.08333300,13.34448200,0.71323040,0.08888946
0.08333300,13.44481600,0.71059657,0.00699088
0.08333300,13.54515100,0.72009182,-0.04764422
0.08333300,13.64548500,0.72275844,-0.13046310
0.08333300,13.74581900,0.69948930,-0.20735545
0.08333300,13.84615400,0.66841015,-0.29121129
0.08333300,13.94648800,0.65556696,-0.33910003
0.08333300,14.04682300,0.59861571,-0.41228157
0.08333300,14.14715700,0.54001600,-0.44857683
0.08333300,14.24749200,0.50701369,-0.51457424
0.08333300,14.34782600,0.44254965,-0.58716154
0.08333300,14.44816100,0.38690062,-0.60513315
0.08333300,14.54849500,0.31432670,-0.65624635
0.08333300,14.64882900,0.23889246,-0.68178113
0.08333300,14.74916400,0.18722585,-0.72969384
0.08333300,14.84949800,0.08688501,-0.72330662
0.08333300,14.94983300,0.00399132,-0.71289437
0.08333300,15.05016700,-0.03985069,-0.72063233
0.08333300,15.15050200,-0.12255509,-0.70143086
0.08333300,15.25083600,-0.22515924,-0.69114193
0.08333300,15.35117100,-0.27464601,-0.67271662
0.08333300,15.45150500,-0.35867335,-0.62449510
0.08333300,15.55183900,-0.41439031,-0.58623737
0.08333300,15.65217400,-0.46908150,-0.54494129
0.08333300,15.75250800,-0.51863136,-0.50622839
0.08333300,15.85284300,-0.59199247,-0.44350019
0.08333300,15.95317700,-0.62511410,-0.38852614
0.08333300,16.05351200,-0.63664008,-0.29757163
0.08333300,16.15384600,-0.68725768,-0.22358828
0.08333300,16.25418100,-0.68800212,-0.17658266
0.08333300,16.35451500,-0.71520798,-0.08159767
0.08333300,16.45484900,-0.72239191,-0.01617486
0.08333300,16.55518400,-0.71263531,0.05930752
0.08333300,16.65551800,-0.71536109,0.14483571
0.08333300,16.75585300,-0.69515189,0.20643477
0.08333300,16.85618700,-0.65923782,0.26920169
0.08333300,16.95652200,-0.62851283,0.34108301
0.08333300,17.05685600,-0.60691656,0.41169162
0.08333300,17.15719100,-0.56326282,0.45859442
0.08333300,17.25752500,-0.50585562,0.53721164
0.08333300,17.35786000,-0.41960301,0.57106657
0.08333300,17.45819400,-0.36473463,0.62422820
0.08333300,17.55852800,-0.29337553,0.64678136
0.08333300,17.65886300,-0.25102988,0.68213254
0.08333300,17.75919700,-0.16705402,0.69346280
0.08333300,17.85953200,-0.06875379,0.72259093
0.08333300,17.95986600,-0.01110550,0.71706593
0.08333300,18.06020100,0.06190656,0.71394722
0.08333300,18.16053500,0.13292938,0.70440438
0.08333300,18.26087000,0.23181433,0.69153556
0.08333300,18.36120400,0.29397948,0.66239834
0.08333300,18.46153800,0.35157332,0.61222358
0.08333300,18.56187300,0.41231209,0.59086395
0.08333300,18.66220700,0.47556066,0.53975884
0.08333300,18.76254200,0.52316975,0.49929902
0.08333300,18.86287600,0.58282536,0.44073753
0.08333300,18.96321100,0.61858679,0.35547063
0.08333300,19.06354500,0.64902221,0.31271188
0.08333300,19.16388000,0.66927841,0.22417903
0.08333300,19.26421400,0.70890620,0.13915038
0.08333300,19.36454800,0.69754191,0.06877121
0.08333300,19.46488300,0.71169776,0.01930342
0.08333300,19.56521700,0.73047640,-0.05853906
0.08333300,19.66555200,0.71075551,-0.13699125
0.08333300,19.76588600,0.68303765,-0.22035107
0.08333300,19.86622100,0.64320782,-0.27688453
0.08333300,19.96655500,0.63231199,-0.35861357
0.08333300,20.06689000,0.58703503,-0.41904679
0.08333300,20.16722400,0.55419832,-0.48274649
0.08333300,20.26755900,0.47738899,-0.52043823
0.08333300,20.36789300,0.42892489,-0.56969824
0.08333300,20.46822700,0.38101903,-0.63790657
0.08333300,20.56856200,0.29293101,-0.67548047
0.08333300,20.66889600,0.22175297,-0.67858449
0.08333300,20.76923100,0.14622131,-0.70610839
0.08333300,20.86956500,0.08460033,-0.70704390
0.08333300,20.96990000,0.00742353,-0.70577574
0.08333300,21.07023400,-0.08776287,-0.71389570
0.08333300,21.17056900,-0.14003276,-0.69588964
0.08333300,21.27090300,-0.23409173,-0.68451227
0.08333300,21.37123700,-0.26762944,-0.66355716
0.08333300,21.47157200,-0.37198894,-0.62584828
0.08333300,21.57190600,-0.43536871,-0.58501654
0.08333300,21.67224100,-0.49302775,-0.54140121
0.08333300,21.77257500,-0.54777357,-0.47803322
0.08333300,21.87291000,-0.58941997,-0.42419007
0.08333300,21.97324400,-0.62200157,-0.35976060
0.08333300,22.07357900,-0.64836969,-0.30157542
0.08333300,22.17391300,-0.67269366,-0.22665768
0.08333300,22.27424700,-0.71000386,-0.15508987
0.08333300,22.37458200,-0.72268598,-0.05487638
0.08333300,22.47491600,-0.72721377,0.01955266
0.08333300,22.57525100,-0.72163117,0.07421868
0.08333300,22.67558500,-0.71140080,0.15468789
0.08333300,22.77592000,-0.69799598,0.22361026
0.08333300,22.87625400,-0.65760639,0.28285181
0.08333300,22.97658900,-0.60551354,0.35617359
0.08333300,23.07692300,-0.59121599,0.43390604
0.08333300,23.17725800,-0.53479840,0.48988689
0.08333300,23.27759200,-0.48143432,0.53611784
0.08333300,23.37792600,-0.41848223,0.60333420
0.08333300,23.47826100,-0.33884706,0.61322016
0.08333300,23.57859500,-0.28200106,0.64727735
0.08333300,23.67893000,-0.22933706,0.69396672
0.08333300,23.77926400,-0.13900416,0.70613718
0.08333300,23.87959900,-0.07628796,0.72664134
0.08333300,23.97993300,-0.00053257,0.71675081
0.08333300,24.08026800,0.08316490,0.70360352
0.08333300,24.18060200,0.15735184,0.70439473
0.08333300,24.28093600,0.23702996,0.68491244
0.08333300,24.38127100,0.30654654,0.66780415
0.08333300,24.48160500,0.36211155,0.61635163
0.08333300,24.58194000,0.43408407,0.56969693
0.08333300,24.68227400,0.48200372,0.51553570
0.08333300,24.78260900,0.53837071,0.47270421
0.08333300,24.88294300,0.58048218,0.41901516
0.08333300,24.98327800,0.60290349,0.34027320
0.08333300,25.08361200,0.67275585,0.28948834
0.08333300,25.18394600,0.69213859,0.22915819
0.08333300,25.28428100,0.70646797,0.13582448
0.08333300,25.38461500,0.72811912,0.07156060
0.08333300,25.48495000,0.71745092,-0.01657589
0.08333300,25.58528400,0.70615418,-0.09167957
0.08333300,25.68561900,0.71798049,-0.15450945
0.08333300,25.78595300,0.67977690,-0.21385865
0.08333300,25.88628800,0.66015254,-0.31229998
0.08333300,25.98662200,0.60803569,-0.36452479
0.08333300,26.08695700,0.56865314,-0.41604208
0.08333300,26.18729100,0.51697416,-0.49152648
0.08333300,26.28762500,0.48310737,-0.54077699
0.08333300,26.38796000,0.40748750,-0.57102739
0.08333300,26.48829400,0.34672327,-0.63211939
0.08333300,26.58862900,0.28642521,-0.67070949
0.08333300,26.68896300,0.20885973,-0.69755812
0.08333300,26.78929800,0.12611934,-0.69586913
0.08333300,26.88963200,0.04933272,-0.71167984
0.08333300,26.98996700,-0.00577985,-0.71591961
0.08333300,27.09030100,-0.10148714,-0.71337689
0.08333300,27.19063500,-0.17204395,-0.70604652
0.08333300,27.29097000,-0.22687243,-0.67166844
0.08333300,27.39130400,-0.30603350,-0.63517563
0.08333300,27.49163900,-0.38662736,-0.61263955
0.08333300,27.59197300,-0.45091507,-0.57290260
0.08333300,27.69230800,-0.49071013,-0.54040752
0.08333300,27.79264200,-0.55534773,-0.43631602
0.08333300,27.89297700,-0.59625118,-0.41422576
0.08333300,27.99331100,-0.62952260,-0.33347609
0.08333300,28.09364500,-0.65089452,-0.28266706
0.08333300,28.19398000,-0.70477521,-0.20931083
0.08333300,28.29431400,-0.71030252,-0.12535754
0.08333300,28.39464900,-0.72336974,-0.07176992
0.08333300,28.49498300,-0.73098688,0.02673281
0.08333300,28.59531800,-0.72447731,0.09373336
0.08333300,28.69565200,-0.72423180,0.17300778
0.08333300,28.79598700,-0.66216575,0.25296838
0.08333300,28.89632100,-0.65369251,0.30271030
0.08333300,28.99665600,-0.63023989,0.36897785
0.08333300,29.09699000,-0.55685033,0.44150782
0.08333300,29.19732400,-0.51127268,0.49296053
0.08333300,29.29765900,-0.46228794,0.53763918
0.08333300,29.39799300,-0.40660562,0.59958658
0.08333300,29.49832800,-0.34225946,0.62287541
0.08333300,29.59866200,-0.27411465,0.63836102
0.08333300,29.69899700,-0.20073518,0.70212685
0.08333300,29.79933100,-0.13289349,0.71962657
0.08333300,29.89966600,-0.05340793,0.71357571
0.08333300,30.00000000,0.03107119,0.72049280
0.12500000,0.00000000,0.03165706,0.74641673
0.12500000,0.10033400,0.09647653,0.74877893
0.12500000,0.20066900,0.19598353,0.73806964
0.12500000,0.30100300,0.27395367,0.72348801
0.12500000,0.40133800,0.34466884,0.70172333
0.12500000,0.50167200,0.42245371,0.64181051
0.12500000,0.60200700,0.48818828,0.57999200
0.12500000,0.70234100,0.54117041,0.52659850
0.12500000,0.80267600,0.59831831,0.47996511
0.12500000,0.90301000,0.64754776,0.40052486
0.12500000,1.00334400,0.68092796,0.33055864
0.12500000,1.10367900,0.70688223,0.27597372
0.12500000,1.20401300,0.73317617,0.15959171
0.12500000,1.30434800,0.74754039,0.10109332
0.12500000,1.40468200,0.76146504,0.00573082
0.12500000,1.50501700,0.75050238,-0.07130003
0.12500000,1.60535100,0.76115024,-0.13770817
0.12500000,1.70568600,0.72808507,-0.23306509
0.12500000,1.80602000,0.70534802,-0.30911886
0.12500000,1.90635500,0.66387822,-0.36070516
0.12500000,2.00668900,0.62234595,-0.43750126
0.12500000,2.10702300,0.57489760,-0.50370142
0.12500000,2.20735800,0.51666788,-0.56612607
0.12500000,2.30769200,0.43847947,-0.61408365
0.12500000,2.40802700,0.39335747,-0.65624462
0.12500000,2.50836100,0.31061870,-0.69464416
0.12500000,2.60869600,0.24067606,-0.70537190
0.12500000,2.70903000,0.16241753,-0.75148571
0.12500000,2.80936500,0.09529930,-0.77111628
0.12500000,2.90969900,-0.00546289,-0.75699080
0.12500000,3.01003300,-0.09603358,-0.73262908
0.12500000,3.11036800,-0.17878910,-0.73699530
0.12500000,3.21070200,-0.25376191,-0.71434865
0.12500000,3.31103700,-0.33077189,-0.66843232
0.12500000,3.41137100,-0.39661962,-0.64079857
0.12500000,3.51170600,-0.45189192,-0.61340710
0.12500000,3.61204000,-0.51558990,-0.55125754
0.12500000,3.71237500,-0.59858875,-0.48848760
0.12500000,3.81270900,-0.61910923,-0.41131689
0.12500000,3.91304300,-0.68089660,-0.36731395
0.12500000,4.01337800,-0.67810012,-0.29058344
0.12500000,4.11371200,-0.72419024,-0.21898760
0.12500000,4.21404700,-0.74844380,-0.11496829
0.12500000,4.31438100,-0.74733672,-0.04417409
0.12500000,4.41471600,-0.75322671,0.03387018
0.12500000,4.51505000,-0.73634816,0.12444240
0.12500000,4.61538500,-0.72660483,0.18907730
0.12500000,4.71571900,-0.71069816,0.27792787
0.12500000,4.81605400,-0.67318115,0.35591845
0.12500000,4.91638800,-0.63627530,0.42583037
0.12500000,5.01672200,-0.57296000,0.49417184
0.12500000,5.11705700,-0.52023738,0.52852961
0.12500000,5.21739100,-0.46971348,0.59908772
0.12500000,5.31772600,-0.39740987,0.63000889
0.12500000,5.41806000,-0.33705654,0.68393030
0.12500000,5.51839500,-0.24321153,0.70714347
0.12500000,5.61872900,-0.17017390,0.72240140
0.12500000,5.71906400,-0.10479962,0.74803143
0.12500000,5.81939800,-0.02383549,0.75310763
0.12500000,5.91973200,0.07259982,0.75966388
0.12500000,6.02006700,0.13881765,0.73084296
0.12500000,6.12040100,0.22998995,0.72138908
0.12500000,6.22073600,0.29632087,0.71230270
0.12500000,6.32107000,0.36588375,0.66044069
0.12500000,6.42140500,0.42882658,0.60683394
0.12500000,6.52173900,0.50027794,0.55667263
0.12500000,6.62207400,0.56770381,0.50248506
0.12500000,6.72240800,0.62086512,0.43893778
0.12500000,6.82274200,0.65847354,0.37406223
0.12500000,6.92307700,0.66882268,0.30525385
0.12500000,7.02341100,0.72415941,0.21811943
0.12500000,7.12374600,0.75238194,0.13406554
0.12500000,7.22408000,0.75038741,0.06948428
0.12500000,7.32441500,0.75553367,0.00750135
0.12500000,7.42474900,0.74925812,-0.09748325
0.12500000,7.52508400,0.75210712,-0.17443106
0.12500000,7.62541800,0.71216333,-0.23690915
0.12500000,7.72575300,0.67338998,-0.32239842
0.12500000,7.82608700,0.64898749,-0.39934097
0.12500000,7.92642100,0.58114735,-0.45694649
0.12500000,8.02675600,0.55564801,-0.52890442
0.12500000,8.12709000,0.47996247,-0.58711561
0.12500000,8.22742500,0.43027673,-0.61366520
0.12500000,8.32775900,0.37141351,-0.67433243
0.12500000,8.42809400,0.27713000,-0.71753909
0.12500000,8.52842800,0.21901524,-0.73823512
0.12500000,8.62876300,0.13043808,-0.75355124
